recordDay,timeZone,sportType,sportBasicInfoData
20220311,"""	-0600""",5,"{""duration"":214,""altitude"":0.0,""distance"":8202,""calorie"":802970,""count"":0,""floor"":0,""steps"":14636}"
20220312,"""	-0600""",4,"{""duration"":23,""altitude"":0.0,""distance"":3818,""calorie"":215000,""count"":0,""floor"":0,""steps"":3671}"
20220312,"""	-0600""",5,"{""duration"":29,""altitude"":0.0,""distance"":1051,""calorie"":66551,""count"":0,""floor"":0,""steps"":1393}"
20220313,"""	-0500""",5,"{""duration"":173,""altitude"":0.0,""distance"":4087,""calorie"":609377,""count"":0,""floor"":0,""steps"":9266}"
20220314,"""	-0600""",4,"{""duration"":7,""altitude"":0.0,""distance"":1265,""calorie"":61000,""count"":0,""floor"":0,""steps"":1210}"
20220314,"""	-0600""",5,"{""duration"":259,""altitude"":0.0,""distance"":9521,""calorie"":882099,""count"":0,""floor"":0,""steps"":16562}"
20220315,"""	-0600""",5,"{""duration"":83,""altitude"":0.0,""distance"":4246,""calorie"":192073,""count"":0,""floor"":0,""steps"":5714}"
20220316,"""	-0600""",4,"{""duration"":32,""altitude"":0.0,""distance"":5437,""calorie"":304130,""count"":0,""floor"":0,""steps"":5214}"
20220316,"""	-0600""",5,"{""duration"":105,""altitude"":0.0,""distance"":4279,""calorie"":234945,""count"":0,""floor"":0,""steps"":6213}"
20220317,"""	-0600""",5,"{""duration"":174,""altitude"":0.0,""distance"":9243,""calorie"":435209,""count"":0,""floor"":0,""steps"":12645}"
20220318,"""	-0600""",5,"{""duration"":200,""altitude"":0.0,""distance"":7051,""calorie"":573153,""count"":0,""floor"":0,""steps"":12553}"
20220320,"""	-0600""",5,"{""duration"":138,""altitude"":0.0,""distance"":3810,""calorie"":458829,""count"":0,""floor"":0,""steps"":8090}"
20220321,"""	-0600""",4,"{""duration"":10,""altitude"":0.0,""distance"":1876,""calorie"":86000,""count"":0,""floor"":0,""steps"":1790}"
20220321,"""	-0600""",5,"{""duration"":187,""altitude"":0.0,""distance"":5618,""calorie"":686438,""count"":0,""floor"":0,""steps"":11377}"
20220322,"""	-0600""",5,"{""duration"":117,""altitude"":0.0,""distance"":6476,""calorie"":286347,""count"":0,""floor"":0,""steps"":8859}"
20220323,"""	-0600""",5,"{""duration"":115,""altitude"":0.0,""distance"":4413,""calorie"":208445,""count"":0,""floor"":0,""steps"":6642}"
20220324,"""	-0600""",5,"{""duration"":122,""altitude"":0.0,""distance"":7770,""calorie"":360534,""count"":0,""floor"":0,""steps"":10335}"
20220325,"""	-0600""",4,"{""duration"":11,""altitude"":0.0,""distance"":1826,""calorie"":104000,""count"":0,""floor"":0,""steps"":1957}"
20220325,"""	-0600""",5,"{""duration"":168,""altitude"":0.0,""distance"":6262,""calorie"":597624,""count"":0,""floor"":0,""steps"":11649}"
20220326,"""	-0600""",4,"{""duration"":28,""altitude"":0.0,""distance"":0,""calorie"":0,""count"":0,""floor"":0,""steps"":0}"
20220326,"""	-0600""",5,"{""duration"":53,""altitude"":0.0,""distance"":0,""calorie"":0,""count"":0,""floor"":0,""steps"":0}"
20220327,"""	-0600""",5,"{""duration"":136,""altitude"":0.0,""distance"":4427,""calorie"":514329,""count"":0,""floor"":0,""steps"":8052}"
20220328,"""	-0600""",5,"{""duration"":168,""altitude"":0.0,""distance"":6394,""calorie"":628826,""count"":0,""floor"":0,""steps"":11674}"
20220329,"""	-0600""",5,"{""duration"":88,""altitude"":0.0,""distance"":3056,""calorie"":138622,""count"":0,""floor"":0,""steps"":4388}"
20220330,"""	-0600""",5,"{""duration"":129,""altitude"":0.0,""distance"":5118,""calorie"":241640,""count"":0,""floor"":0,""steps"":7698}"
20220331,"""	-0600""",4,"{""duration"":1,""altitude"":0.0,""distance"":68,""calorie"":3021,""count"":0,""floor"":0,""steps"":85}"
20220331,"""	-0600""",5,"{""duration"":152,""altitude"":0.0,""distance"":7988,""calorie"":387358,""count"":0,""floor"":0,""steps"":11007}"
20220401,"""	-0600""",5,"{""duration"":219,""altitude"":0.0,""distance"":7710,""calorie"":814254,""count"":0,""floor"":0,""steps"":14262}"
20220402,"""	-0600""",4,"{""duration"":3,""altitude"":0.0,""distance"":498,""calorie"":16000,""count"":0,""floor"":0,""steps"":472}"
20220402,"""	-0600""",5,"{""duration"":148,""altitude"":0.0,""distance"":1847,""calorie"":470955,""count"":0,""floor"":0,""steps"":5317}"
20220403,"""	-0500""",4,"{""duration"":13,""altitude"":0.0,""distance"":2481,""calorie"":119000,""count"":0,""floor"":0,""steps"":2237}"
20220403,"""	-0500""",5,"{""duration"":81,""altitude"":0.0,""distance"":3593,""calorie"":352333,""count"":0,""floor"":0,""steps"":6996}"
20220404,"""	-0500""",4,"{""duration"":6,""altitude"":0.0,""distance"":590,""calorie"":30763,""count"":0,""floor"":0,""steps"":711}"
20220404,"""	-0500""",5,"{""duration"":190,""altitude"":0.0,""distance"":9393,""calorie"":462398,""count"":0,""floor"":0,""steps"":12435}"
20220405,"""	-0500""",5,"{""duration"":165,""altitude"":0.0,""distance"":7179,""calorie"":335385,""count"":0,""floor"":0,""steps"":10180}"
20220406,"""	-0500""",5,"{""duration"":135,""altitude"":0.0,""distance"":6239,""calorie"":279267,""count"":0,""floor"":0,""steps"":8899}"
20220407,"""	-0500""",5,"{""duration"":119,""altitude"":0.0,""distance"":4231,""calorie"":209090,""count"":0,""floor"":0,""steps"":6249}"
20220408,"""	-0500""",4,"{""duration"":3,""altitude"":0.0,""distance"":340,""calorie"":20743,""count"":0,""floor"":0,""steps"":455}"
20220408,"""	-0500""",5,"{""duration"":234,""altitude"":0.0,""distance"":7818,""calorie"":792509,""count"":0,""floor"":0,""steps"":16221}"
20220409,"""	-0500""",5,"{""duration"":217,""altitude"":0.0,""distance"":6071,""calorie"":275312,""count"":0,""floor"":0,""steps"":8998}"
20220410,"""	-0500""",5,"{""duration"":74,""altitude"":0.0,""distance"":1386,""calorie"":68498,""count"":0,""floor"":0,""steps"":2252}"
20220411,"""	-0500""",5,"{""duration"":149,""altitude"":0.0,""distance"":6930,""calorie"":307672,""count"":0,""floor"":0,""steps"":10158}"
20220412,"""	-0500""",4,"{""duration"":19,""altitude"":0.0,""distance"":3730,""calorie"":177000,""count"":0,""floor"":0,""steps"":3332}"
20220412,"""	-0500""",5,"{""duration"":149,""altitude"":0.0,""distance"":3388,""calorie"":564465,""count"":0,""floor"":0,""steps"":8230}"
20220413,"""	-0500""",5,"{""duration"":195,""altitude"":0.0,""distance"":5862,""calorie"":244308,""count"":0,""floor"":0,""steps"":10377}"
20220414,"""	-0500""",4,"{""duration"":18,""altitude"":0.0,""distance"":3387,""calorie"":157308,""count"":0,""floor"":0,""steps"":3097}"
20220414,"""	-0500""",5,"{""duration"":161,""altitude"":0.0,""distance"":5246,""calorie"":608046,""count"":0,""floor"":0,""steps"":10582}"
20220415,"""	-0500""",4,"{""duration"":26,""altitude"":0.0,""distance"":4618,""calorie"":250000,""count"":0,""floor"":0,""steps"":4232}"
20220415,"""	-0500""",5,"{""duration"":74,""altitude"":0.0,""distance"":1979,""calorie"":101689,""count"":0,""floor"":0,""steps"":2742}"
20220416,"""	-0500""",5,"{""duration"":28,""altitude"":0.0,""distance"":280,""calorie"":6999,""count"":0,""floor"":0,""steps"":473}"
20220417,"""	-0500""",5,"{""duration"":46,""altitude"":0.0,""distance"":937,""calorie"":43323,""count"":0,""floor"":0,""steps"":1394}"
20220418,"""	-0500""",5,"{""duration"":207,""altitude"":0.0,""distance"":9486,""calorie"":431812,""count"":0,""floor"":0,""steps"":13788}"
20220419,"""	-0500""",5,"{""duration"":108,""altitude"":0.0,""distance"":4804,""calorie"":227958,""count"":0,""floor"":0,""steps"":7226}"
20220420,"""	-0500""",5,"{""duration"":111,""altitude"":0.0,""distance"":3480,""calorie"":163688,""count"":0,""floor"":0,""steps"":5446}"
20220421,"""	-0500""",5,"{""duration"":68,""altitude"":0.0,""distance"":1527,""calorie"":106558,""count"":0,""floor"":0,""steps"":2283}"
20220422,"""	-0500""",5,"{""duration"":99,""altitude"":0.0,""distance"":3402,""calorie"":179058,""count"":0,""floor"":0,""steps"":4894}"
20220423,"""	-0500""",4,"{""duration"":25,""altitude"":0.0,""distance"":4094,""calorie"":237000,""count"":0,""floor"":0,""steps"":3943}"
20220423,"""	-0500""",5,"{""duration"":114,""altitude"":0.0,""distance"":4401,""calorie"":212186,""count"":0,""floor"":0,""steps"":6039}"
20220424,"""	-0500""",4,"{""duration"":11,""altitude"":0.0,""distance"":2123,""calorie"":92000,""count"":0,""floor"":0,""steps"":1931}"
20220424,"""	-0500""",5,"{""duration"":149,""altitude"":0.0,""distance"":4852,""calorie"":641391,""count"":0,""floor"":0,""steps"":8722}"
20220425,"""	-0500""",4,"{""duration"":10,""altitude"":0.0,""distance"":1831,""calorie"":93000,""count"":0,""floor"":0,""steps"":1694}"
20220425,"""	-0500""",5,"{""duration"":231,""altitude"":0.0,""distance"":7748,""calorie"":785388,""count"":0,""floor"":0,""steps"":13353}"
20220426,"""	-0500""",5,"{""duration"":128,""altitude"":0.0,""distance"":5987,""calorie"":285817,""count"":0,""floor"":0,""steps"":9181}"
20220427,"""	-0500""",5,"{""duration"":100,""altitude"":0.0,""distance"":2864,""calorie"":130786,""count"":0,""floor"":0,""steps"":4489}"
20220428,"""	-0500""",5,"{""duration"":105,""altitude"":0.0,""distance"":4526,""calorie"":214881,""count"":0,""floor"":0,""steps"":6769}"
20220429,"""	-0500""",4,"{""duration"":14,""altitude"":0.0,""distance"":2595,""calorie"":127112,""count"":0,""floor"":0,""steps"":2390}"
20220429,"""	-0500""",5,"{""duration"":196,""altitude"":0.0,""distance"":8405,""calorie"":600137,""count"":0,""floor"":0,""steps"":14241}"
20220430,"""	-0500""",4,"{""duration"":12,""altitude"":0.0,""distance"":2182,""calorie"":73000,""count"":0,""floor"":0,""steps"":2018}"
20220430,"""	-0500""",5,"{""duration"":154,""altitude"":0.0,""distance"":5043,""calorie"":607018,""count"":0,""floor"":0,""steps"":10329}"
20220501,"""	-0500""",5,"{""duration"":137,""altitude"":0.0,""distance"":3785,""calorie"":442960,""count"":0,""floor"":0,""steps"":8094}"
20220502,"""	-0500""",4,"{""duration"":12,""altitude"":0.0,""distance"":2338,""calorie"":109000,""count"":0,""floor"":0,""steps"":2136}"
20220502,"""	-0500""",5,"{""duration"":251,""altitude"":0.0,""distance"":8783,""calorie"":738145,""count"":0,""floor"":0,""steps"":15362}"
20220503,"""	-0500""",5,"{""duration"":74,""altitude"":0.0,""distance"":1394,""calorie"":59025,""count"":0,""floor"":0,""steps"":2241}"
20220504,"""	-0500""",4,"{""duration"":34,""altitude"":0.0,""distance"":6056,""calorie"":330000,""count"":0,""floor"":0,""steps"":5593}"
20220504,"""	-0500""",5,"{""duration"":236,""altitude"":0.0,""distance"":10873,""calorie"":527841,""count"":0,""floor"":0,""steps"":16204}"
20220505,"""	-0500""",5,"{""duration"":142,""altitude"":0.0,""distance"":6577,""calorie"":298347,""count"":0,""floor"":0,""steps"":9696}"
20220506,"""	-0500""",5,"{""duration"":104,""altitude"":0.0,""distance"":4242,""calorie"":205792,""count"":0,""floor"":0,""steps"":6186}"
20220507,"""	-0500""",5,"{""duration"":148,""altitude"":0.0,""distance"":5058,""calorie"":428792,""count"":0,""floor"":0,""steps"":9810}"
20220508,"""	-0500""",4,"{""duration"":17,""altitude"":0.0,""distance"":3337,""calorie"":157000,""count"":0,""floor"":0,""steps"":3037}"
20220508,"""	-0500""",5,"{""duration"":239,""altitude"":0.0,""distance"":7651,""calorie"":733430,""count"":0,""floor"":0,""steps"":14603}"
20220509,"""	-0500""",4,"{""duration"":16,""altitude"":0.0,""distance"":3082,""calorie"":151000,""count"":0,""floor"":0,""steps"":2840}"
20220509,"""	-0500""",5,"{""duration"":134,""altitude"":0.0,""distance"":2356,""calorie"":439386,""count"":0,""floor"":0,""steps"":5455}"
20220510,"""	-0500""",5,"{""duration"":161,""altitude"":0.0,""distance"":0,""calorie"":0,""count"":0,""floor"":0,""steps"":0}"
20220511,"""	-0500""",5,"{""duration"":112,""altitude"":0.0,""distance"":0,""calorie"":0,""count"":0,""floor"":0,""steps"":0}"
20220512,"""	-0500""",5,"{""duration"":69,""altitude"":0.0,""distance"":2470,""calorie"":129373,""count"":0,""floor"":0,""steps"":3715}"
20220513,"""	-0500""",4,"{""duration"":13,""altitude"":0.0,""distance"":2479,""calorie"":125000,""count"":0,""floor"":0,""steps"":2260}"
20220513,"""	-0500""",5,"{""duration"":191,""altitude"":0.0,""distance"":8290,""calorie"":690128,""count"":0,""floor"":0,""steps"":13624}"
20220514,"""	-0500""",5,"{""duration"":67,""altitude"":0.0,""distance"":1438,""calorie"":57546,""count"":0,""floor"":0,""steps"":2375}"
20220515,"""	-0500""",4,"{""duration"":19,""altitude"":0.0,""distance"":3674,""calorie"":182000,""count"":0,""floor"":0,""steps"":3355}"
20220515,"""	-0500""",5,"{""duration"":172,""altitude"":0.0,""distance"":5559,""calorie"":616589,""count"":0,""floor"":0,""steps"":11583}"
20220516,"""	-0500""",5,"{""duration"":145,""altitude"":0.0,""distance"":4904,""calorie"":449264,""count"":0,""floor"":0,""steps"":8715}"
20220517,"""	-0500""",5,"{""duration"":95,""altitude"":0.0,""distance"":2303,""calorie"":102046,""count"":0,""floor"":0,""steps"":3643}"
20220518,"""	-0500""",5,"{""duration"":98,""altitude"":0.0,""distance"":3335,""calorie"":162365,""count"":0,""floor"":0,""steps"":5372}"
20220519,"""	-0500""",5,"{""duration"":107,""altitude"":0.0,""distance"":3824,""calorie"":186792,""count"":0,""floor"":0,""steps"":6373}"
20220520,"""	-0500""",5,"{""duration"":130,""altitude"":0.0,""distance"":5367,""calorie"":244244,""count"":0,""floor"":0,""steps"":7843}"
20220521,"""	-0500""",4,"{""duration"":16,""altitude"":0.0,""distance"":3053,""calorie"":145000,""count"":0,""floor"":0,""steps"":2797}"
20220521,"""	-0500""",5,"{""duration"":200,""altitude"":0.0,""distance"":8022,""calorie"":578549,""count"":0,""floor"":0,""steps"":11956}"
20220522,"""	-0500""",5,"{""duration"":10,""altitude"":0.0,""distance"":95,""calorie"":1836,""count"":0,""floor"":0,""steps"":173}"
20220526,"""	-0500""",5,"{""duration"":152,""altitude"":0.0,""distance"":4737,""calorie"":231177,""count"":0,""floor"":0,""steps"":7014}"
20220527,"""	-0500""",4,"{""duration"":5,""altitude"":0.0,""distance"":627,""calorie"":36668,""count"":0,""floor"":0,""steps"":752}"
20220527,"""	-0500""",5,"{""duration"":201,""altitude"":0.0,""distance"":8425,""calorie"":418280,""count"":0,""floor"":0,""steps"":12354}"
20220528,"""	-0500""",4,"{""duration"":27,""altitude"":0.0,""distance"":4142,""calorie"":250000,""count"":0,""floor"":0,""steps"":4433}"
20220528,"""	-0500""",5,"{""duration"":85,""altitude"":0.0,""distance"":3459,""calorie"":183499,""count"":0,""floor"":0,""steps"":4825}"
20220529,"""	-0500""",4,"{""duration"":25,""altitude"":0.0,""distance"":3771,""calorie"":235000,""count"":0,""floor"":0,""steps"":4129}"
20220529,"""	-0500""",5,"{""duration"":89,""altitude"":0.0,""distance"":4146,""calorie"":201796,""count"":0,""floor"":0,""steps"":5497}"
20220530,"""	-0500""",5,"{""duration"":226,""altitude"":0.0,""distance"":12648,""calorie"":558833,""count"":0,""floor"":0,""steps"":18036}"
20220531,"""	-0500""",5,"{""duration"":64,""altitude"":0.0,""distance"":1302,""calorie"":50170,""count"":0,""floor"":0,""steps"":2057}"
20220601,"""	-0500""",4,"{""duration"":1,""altitude"":0.0,""distance"":90,""calorie"":6875,""count"":0,""floor"":0,""steps"":112}"
20220601,"""	-0500""",5,"{""duration"":289,""altitude"":0.0,""distance"":15494,""calorie"":761259,""count"":0,""floor"":0,""steps"":22011}"
20220602,"""	-0500""",5,"{""duration"":118,""altitude"":0.0,""distance"":4421,""calorie"":230406,""count"":0,""floor"":0,""steps"":6324}"
20220603,"""	-0500""",5,"{""duration"":131,""altitude"":0.0,""distance"":3171,""calorie"":472532,""count"":0,""floor"":0,""steps"":8512}"
20220604,"""	-0500""",4,"{""duration"":22,""altitude"":0.0,""distance"":4318,""calorie"":199000,""count"":0,""floor"":0,""steps"":3892}"
20220604,"""	-0500""",5,"{""duration"":140,""altitude"":0.0,""distance"":6002,""calorie"":473455,""count"":0,""floor"":0,""steps"":10760}"
20220605,"""	-0500""",5,"{""duration"":137,""altitude"":0.0,""distance"":3939,""calorie"":439852,""count"":0,""floor"":0,""steps"":7927}"
20220606,"""	-0500""",5,"{""duration"":163,""altitude"":0.0,""distance"":7330,""calorie"":341595,""count"":0,""floor"":0,""steps"":10857}"
20220607,"""	-0500""",5,"{""duration"":78,""altitude"":0.0,""distance"":2479,""calorie"":120396,""count"":0,""floor"":0,""steps"":3743}"
20220608,"""	-0500""",5,"{""duration"":170,""altitude"":0.0,""distance"":9579,""calorie"":436558,""count"":0,""floor"":0,""steps"":13586}"
20220609,"""	-0500""",5,"{""duration"":39,""altitude"":0.0,""distance"":476,""calorie"":18839,""count"":0,""floor"":0,""steps"":820}"
20220610,"""	-0500""",4,"{""duration"":33,""altitude"":0.0,""distance"":5761,""calorie"":322603,""count"":0,""floor"":0,""steps"":5250}"
20220610,"""	-0500""",5,"{""duration"":169,""altitude"":0.0,""distance"":7181,""calorie"":316662,""count"":0,""floor"":0,""steps"":10157}"
20220611,"""	-0500""",4,"{""duration"":9,""altitude"":0.0,""distance"":1581,""calorie"":82000,""count"":0,""floor"":0,""steps"":1485}"
20220611,"""	-0500""",5,"{""duration"":120,""altitude"":0.0,""distance"":3983,""calorie"":565316,""count"":0,""floor"":0,""steps"":8273}"
20220612,"""	-0500""",5,"{""duration"":194,""altitude"":0.0,""distance"":5514,""calorie"":602824,""count"":0,""floor"":0,""steps"":10906}"
20220613,"""	-0500""",5,"{""duration"":16,""altitude"":0.0,""distance"":180,""calorie"":5638,""count"":0,""floor"":0,""steps"":317}"
20220615,"""	-0500""",5,"{""duration"":1,""altitude"":0.0,""distance"":0,""calorie"":0,""count"":0,""floor"":0,""steps"":0}"
20220616,"""	-0500""",4,"{""duration"":23,""altitude"":0.0,""distance"":4511,""calorie"":193000,""count"":0,""floor"":0,""steps"":4049}"
20220616,"""	-0500""",5,"{""duration"":153,""altitude"":0.0,""distance"":4676,""calorie"":649417,""count"":0,""floor"":0,""steps"":9328}"
20220617,"""	-0500""",5,"{""duration"":165,""altitude"":0.0,""distance"":3896,""calorie"":579685,""count"":0,""floor"":0,""steps"":10094}"
20220618,"""	-0500""",5,"{""duration"":177,""altitude"":0.0,""distance"":5750,""calorie"":568707,""count"":0,""floor"":0,""steps"":11525}"
20220619,"""	-0500""",5,"{""duration"":190,""altitude"":0.0,""distance"":4986,""calorie"":474825,""count"":0,""floor"":0,""steps"":9861}"
20220620,"""	-0500""",5,"{""duration"":172,""altitude"":0.0,""distance"":8785,""calorie"":395813,""count"":0,""floor"":0,""steps"":12448}"
20220621,"""	-0500""",5,"{""duration"":30,""altitude"":0.0,""distance"":724,""calorie"":23467,""count"":0,""floor"":0,""steps"":1068}"
20220622,"""	-0500""",5,"{""duration"":242,""altitude"":0.0,""distance"":10789,""calorie"":977378,""count"":0,""floor"":0,""steps"":18931}"
20220623,"""	-0500""",4,"{""duration"":16,""altitude"":0.0,""distance"":2951,""calorie"":135000,""count"":0,""floor"":0,""steps"":2716}"
20220623,"""	-0500""",5,"{""duration"":115,""altitude"":0.0,""distance"":3450,""calorie"":481069,""count"":0,""floor"":0,""steps"":7058}"
20220624,"""	-0500""",4,"{""duration"":30,""altitude"":0.0,""distance"":5155,""calorie"":282000,""count"":0,""floor"":0,""steps"":4805}"
20220624,"""	-0500""",5,"{""duration"":57,""altitude"":0.0,""distance"":1335,""calorie"":50117,""count"":0,""floor"":0,""steps"":1926}"
20220625,"""	-0500""",5,"{""duration"":122,""altitude"":0.0,""distance"":3343,""calorie"":414555,""count"":0,""floor"":0,""steps"":6836}"
20220626,"""	-0500""",5,"{""duration"":128,""altitude"":0.0,""distance"":3499,""calorie"":468846,""count"":0,""floor"":0,""steps"":7840}"
20220627,"""	-0500""",4,"{""duration"":17,""altitude"":0.0,""distance"":3203,""calorie"":145000,""count"":0,""floor"":0,""steps"":2950}"
20220627,"""	-0500""",5,"{""duration"":154,""altitude"":0.0,""distance"":5058,""calorie"":462229,""count"":0,""floor"":0,""steps"":9058}"
20220628,"""	-0500""",4,"{""duration"":15,""altitude"":0.0,""distance"":2910,""calorie"":127000,""count"":0,""floor"":0,""steps"":2648}"
20220628,"""	-0500""",5,"{""duration"":206,""altitude"":0.0,""distance"":5787,""calorie"":525711,""count"":0,""floor"":0,""steps"":11625}"
20220629,"""	-0500""",5,"{""duration"":122,""altitude"":0.0,""distance"":3172,""calorie"":418509,""count"":0,""floor"":0,""steps"":7138}"
20220630,"""	-0500""",4,"{""duration"":22,""altitude"":0.0,""distance"":4354,""calorie"":183000,""count"":0,""floor"":0,""steps"":3952}"
20220630,"""	-0500""",5,"{""duration"":157,""altitude"":0.0,""distance"":5735,""calorie"":594026,""count"":0,""floor"":0,""steps"":12031}"
20220701,"""	-0500""",5,"{""duration"":106,""altitude"":0.0,""distance"":4707,""calorie"":218246,""count"":0,""floor"":0,""steps"":6567}"
20220702,"""	-0500""",5,"{""duration"":62,""altitude"":0.0,""distance"":1935,""calorie"":79366,""count"":0,""floor"":0,""steps"":2898}"
20220703,"""	-0500""",5,"{""duration"":57,""altitude"":0.0,""distance"":1480,""calorie"":55483,""count"":0,""floor"":0,""steps"":2476}"
20220704,"""	-0500""",5,"{""duration"":201,""altitude"":0.0,""distance"":8270,""calorie"":650640,""count"":0,""floor"":0,""steps"":13746}"
20220706,"""	-0500""",4,"{""duration"":13,""altitude"":0.0,""distance"":2378,""calorie"":105000,""count"":0,""floor"":0,""steps"":2277}"
20220706,"""	-0500""",5,"{""duration"":127,""altitude"":0.0,""distance"":3784,""calorie"":442590,""count"":0,""floor"":0,""steps"":7711}"
20220707,"""	-0500""",4,"{""duration"":12,""altitude"":0.0,""distance"":2276,""calorie"":101000,""count"":0,""floor"":0,""steps"":2123}"
20220707,"""	-0500""",5,"{""duration"":126,""altitude"":0.0,""distance"":3751,""calorie"":400112,""count"":0,""floor"":0,""steps"":7413}"
20220708,"""	-0500""",5,"{""duration"":153,""altitude"":0.0,""distance"":5162,""calorie"":230635,""count"":0,""floor"":0,""steps"":7898}"
20220709,"""	-0500""",5,"{""duration"":60,""altitude"":0.0,""distance"":2071,""calorie"":84923,""count"":0,""floor"":0,""steps"":3246}"
20220710,"""	-0500""",5,"{""duration"":155,""altitude"":0.0,""distance"":4753,""calorie"":492164,""count"":0,""floor"":0,""steps"":8413}"
20220711,"""	-0500""",5,"{""duration"":138,""altitude"":0.0,""distance"":3602,""calorie"":498825,""count"":0,""floor"":0,""steps"":8569}"
20220712,"""	-0500""",4,"{""duration"":22,""altitude"":0.0,""distance"":4287,""calorie"":192000,""count"":0,""floor"":0,""steps"":3988}"
20220712,"""	-0500""",5,"{""duration"":113,""altitude"":0.0,""distance"":4277,""calorie"":345627,""count"":0,""floor"":0,""steps"":7820}"
20220713,"""	-0500""",5,"{""duration"":174,""altitude"":0.0,""distance"":3742,""calorie"":662993,""count"":0,""floor"":0,""steps"":9632}"
20220714,"""	-0500""",4,"{""duration"":24,""altitude"":0.0,""distance"":3438,""calorie"":193085,""count"":0,""floor"":0,""steps"":4389}"
20220714,"""	-0500""",5,"{""duration"":136,""altitude"":0.0,""distance"":3512,""calorie"":536058,""count"":0,""floor"":0,""steps"":9447}"
20220715,"""	-0500""",5,"{""duration"":40,""altitude"":0.0,""distance"":817,""calorie"":26470,""count"":0,""floor"":0,""steps"":1301}"
20220716,"""	-0500""",5,"{""duration"":151,""altitude"":0.0,""distance"":4472,""calorie"":501939,""count"":0,""floor"":0,""steps"":8844}"
20220717,"""	-0500""",5,"{""duration"":87,""altitude"":0.0,""distance"":1222,""calorie"":34872,""count"":0,""floor"":0,""steps"":2103}"
20220718,"""	-0500""",4,"{""duration"":25,""altitude"":0.0,""distance"":4757,""calorie"":233000,""count"":0,""floor"":0,""steps"":4481}"
20220718,"""	-0500""",5,"{""duration"":108,""altitude"":0.0,""distance"":3484,""calorie"":624916,""count"":0,""floor"":0,""steps"":8656}"
20220719,"""	-0500""",5,"{""duration"":136,""altitude"":0.0,""distance"":3168,""calorie"":649470,""count"":0,""floor"":0,""steps"":7708}"
20220720,"""	-0500""",4,"{""duration"":7,""altitude"":0.0,""distance"":1168,""calorie"":62000,""count"":0,""floor"":0,""steps"":1178}"
20220720,"""	-0500""",5,"{""duration"":123,""altitude"":0.0,""distance"":1808,""calorie"":509274,""count"":0,""floor"":0,""steps"":6779}"
20220721,"""	-0500""",5,"{""duration"":4,""altitude"":0.0,""distance"":13,""calorie"":271,""count"":0,""floor"":0,""steps"":22}"
20220722,"""	-0500""",5,"{""duration"":119,""altitude"":0.0,""distance"":6438,""calorie"":297026,""count"":0,""floor"":0,""steps"":9081}"
20220723,"""	-0500""",4,"{""duration"":28,""altitude"":0.0,""distance"":4237,""calorie"":243000,""count"":0,""floor"":0,""steps"":4540}"
20220723,"""	-0500""",5,"{""duration"":78,""altitude"":0.0,""distance"":2191,""calorie"":110962,""count"":0,""floor"":0,""steps"":3181}"
20220724,"""	-0500""",5,"{""duration"":37,""altitude"":0.0,""distance"":597,""calorie"":21186,""count"":0,""floor"":0,""steps"":991}"
20220725,"""	-0500""",4,"{""duration"":28,""altitude"":0.0,""distance"":4178,""calorie"":246000,""count"":0,""floor"":0,""steps"":4434}"
20220725,"""	-0500""",5,"{""duration"":77,""altitude"":0.0,""distance"":2565,""calorie"":160177,""count"":0,""floor"":0,""steps"":3913}"
20220726,"""	-0500""",5,"{""duration"":9,""altitude"":0.0,""distance"":106,""calorie"":6713,""count"":0,""floor"":0,""steps"":181}"
